DLSOCTVProces
682.000000 684.000000 488.000000 box dimensions in microns
10   10   10	number of tissue points in x,y,z directions
100.	outer bound distance (100. in test case)
10.	max. segment length.  (5. in test case)
5 nodsegm, max. allowed number of segments per node
5078 total number of segments
name type from  to  diam flow HD
1557 6 3251 3252   7.200 -746.682  0.4000
1558 6 3252 3253   7.200 -746.682  0.4000
1559 6 3253 3254   7.200 -746.682  0.4000
1560 6 3254 304   7.200 -746.682  0.4000
1561 4 228 305   9.700 -330.831  0.4000
1562 4 228 3258   6.200  25.182  0.4000
1566 4 3258 3262   6.200  25.182  0.4000
1570 4 3262 4731   6.200  25.182  0.4000
1572 4 103 272   7.700  -4.869  0.4000
1577 4 307 103   6.200 -147.787  0.4000
1578 4 233 3272   5.200 -41.143  0.4000
1583 4 3272 3277   5.200 -41.143  0.4000
1588 4 3277 4655   5.200 -41.143  0.4000
1589 4 79 234   9.200 -104.335  0.4000
1590 4 234 310   8.200 -70.485  0.4000
1591 4 219 3282   6.200 113.129  0.4000
1596 4 3282 311   6.200 113.129  0.4000
1600 4 219 279   5.700 -154.740  0.4000
1603 6 169 312  14.700 -2461.116  0.4000
1604 4 217 3292   7.200  70.116  0.4000
1609 4 3292 314   7.200  70.116  0.4000
1611 4 246 315   7.200  -4.683  0.4000
1615 4 246 11687   4.200  -3.009  0.4000
1616 4 11687 346   4.200  -3.009  0.4000
1617 4 249 316   4.200 -64.004  0.4000
1619 4 249 11688   6.200 183.115  0.4000
1621 4 11688 3520   6.200 183.115  0.4000
1622 6 97 3301  22.200 4689.038  0.4000
1623 6 3301 3302  22.200 4689.038  0.4000
1624 6 3302 3303  22.200 4689.038  0.4000
1625 6 3303 3304  22.200 4689.038  0.4000
1626 6 3304 3305  22.200 4689.038  0.4000
1627 6 3305 3306  22.200 4689.038  0.4000
1628 6 3306 3307  22.200 4689.038  0.4000
1629 6 3307 3308  22.200 4689.038  0.4000
1630 6 3308 3309  22.200 4689.038  0.4000
1631 6 3309 3310  22.200 4689.038  0.4000
1632 6 3310 3311  22.200 4689.038  0.4000
1633 6 3311 317  22.200 4689.038  0.4000
1634 4 254 318   6.200  31.695  0.4000
1638 6 79 3315  18.200 -3175.650  0.4000
1639 6 3315 319  18.200 -3175.650  0.4000
1640 4 279 3318  10.200 -635.292  0.4000
1643 6 3318 320  10.200 -635.292  0.4000
1644 4 256 3322   6.200 -39.545  0.4000
1648 6 3322 3323   6.200 -39.545  0.4000
1649 6 3323 3324   6.200 -39.545  0.4000
1650 6 3324 3325   6.200 -39.545  0.4000
1651 6 3325 3326   6.200 -39.545  0.4000
1652 6 3326 3327   6.200 -39.545  0.4000
1653 6 3327 3328   6.200 -39.545  0.4000
1654 6 3328 3329   6.200 -39.545  0.4000
1655 6 3329 321   6.200 -39.545  0.4000
1656 4 322 280   4.200 -54.187  0.4000
1657 4 293 130   5.200   0.505  0.4000
1666 4 3337 323   6.200 -66.318  0.4000
1670 4 166 3344   5.700 -279.156  0.4000
1674 4 3344 4462   5.700 -279.156  0.4000
1677 6 72 222   5.700 -93.864  0.4000
1678 4 283 3351   6.200  20.520  0.4000
1683 4 3351 325   6.200  20.520  0.4000
1686 4 283 326  10.200   3.318  0.4000
1688 4 170 294   4.700 -54.507  0.4000
1689 4 294 198   8.200 -64.112  0.4000
1692 4 242 3781   7.200 -226.521  0.4000
1695 4 172 3362   6.200   1.678  0.4000
1699 4 3362 173   6.200   1.678  0.4000
1700 4 98 11691   7.200 110.217  0.4000
1704 4 11691 3808   7.200 110.217  0.4000
1705 4 11919 3370   5.200  72.589  0.4000
1709 4 3370 331   5.200  72.589  0.4000
1711 4 254 290   4.200  52.129  0.4000
1713 6 79 3373   6.700 -189.119  0.4000
1714 4 3373 332   6.700 -189.119  0.4000
1716 4 322 3378   5.200  18.751  0.4000
1720 4 3378 3382   5.200  18.751  0.4000
1724 4 3382 333   5.200  18.751  0.4000
1728 4 322 298   4.200  35.436  0.4000
1732 4 179 280   6.200  94.129  0.4000
1733 6 293 334   4.200  96.259  0.4000
1734 4 213 3393   7.200  -0.508  0.4000
1739 6 3393 3394   7.200  -0.508  0.4000
1740 6 3394 3395   7.200  -0.508  0.4000
1741 4 3395 3399   7.200  -0.508  0.4000
1745 4 3399 3403   7.200  -0.508  0.4000
1749 4 3403 3407   7.200  -0.508  0.4000
1753 4 3407 335   7.200  -0.508  0.4000
1757 4 3410 336   6.200 -42.234  0.4000
1760 4 313 3417   5.200 -26.647  0.4000
1765 4 3417 337   5.200 -26.647  0.4000
1768 6 242 3420  14.200 -2358.559  0.4000
1769 6 3420 338  14.200 -2358.559  0.4000
1772 6 3422 173   4.700  11.854  0.4000
1773 4 339 3427  25.200 -768.606  0.4000
1778 4 3427 340  25.200 -768.606  0.4000
1779 4 305 303   5.700 -48.420  0.4000
1782 4 305 3432   7.200 -282.411  0.4000
1785 6 3432 3433   7.200 -282.411  0.4000
1786 6 3433 3434   7.200 -282.411  0.4000
1787 6 3434 3435   7.200 -282.411  0.4000
1788 6 3435 3436   7.200 -282.411  0.4000
1789 6 3436 3437   7.200 -282.411  0.4000
1790 6 3437 3438   7.200 -282.411  0.4000
1791 6 3438 3439   7.200 -282.411  0.4000
1792 6 3439 3440   7.200 -282.411  0.4000
1793 6 3440 3441   7.200 -282.411  0.4000
1794 6 3441 3442   7.200 -282.411  0.4000
1795 6 3442 3443   7.200 -282.411  0.4000
1796 4 3443 3447   7.200 -282.411  0.4000
1800 6 3447 3448   7.200 -282.411  0.4000
1801 6 3448 3449   7.200 -282.411  0.4000
1802 6 3449 3450   7.200 -282.411  0.4000
1803 6 3450 3451   7.200 -282.411  0.4000
1804 6 3451 3452   7.200 -282.411  0.4000
1805 6 3452 3453   7.200 -282.411  0.4000
1806 6 3453 3454   7.200 -282.411  0.4000
1807 6 3454 3455   7.200 -282.411  0.4000
1808 4 3455 3458   7.200 -282.411  0.4000
1812 4 343 344   6.700   2.206  0.4000
1815 4 345 343  18.200 -765.865  0.4000
1816 4 343 3466  16.700 -768.071  0.4000
1822 4 3466 3470  16.700 -768.071  0.4000
1826 4 3470 327  16.700 -768.071  0.4000
1832 4 98 3478   5.200  -7.978  0.4000
1836 4 3478 3482   5.200  -7.978  0.4000
1840 4 3482 3486   5.200  -7.978  0.4000
1844 4 3486 573   5.200  -7.978  0.4000
1846 4 98 348  21.700 276.962  0.4000
1847 4 272 316   4.200  -7.233  0.4000
1848 4 290 3489   6.200 -116.321  0.4000
1850 6 3489 3490   6.200 -116.321  0.4000
1851 6 3490 3491   6.200 -116.321  0.4000
1852 4 3491 349   6.200 -116.321  0.4000
1854 4 275 350   7.200 -366.712  0.4000
1858 6 213 3496  14.200 -2317.270  0.4000
1859 6 3496 351  14.200 -2317.270  0.4000
1860 4 216 302   6.200 108.050  0.4000
1863 4 216 352   5.700 -15.188  0.4000
1868 4 198 353   6.200 -104.131  0.4000
1873 4 354 355   5.200  68.610  0.4000
1876 4 340 356  16.200  -9.101  0.4000
1877 4 357 358   7.200   1.595  0.4000
1881 4 245 3515   7.200 115.101  0.4000
1885 4 3515 268   7.200 115.101  0.4000
1886 4 230 358  14.200 -10.617  0.4000
1888 6 100 315   9.200   2.471  0.4000
1893 4 3520 360   6.200 183.115  0.4000
1895 4 307 3526   5.200  -7.081  0.4000
1900 4 3526 361   5.200  -7.081  0.4000
1903 4 307 3532   7.200 154.868  0.4000
1907 4 3532 3536   7.200 154.868  0.4000
1911 4 3536 362   7.200 154.868  0.4000
1913 6 275 3538   8.700 -737.807  0.4000
1914 6 3538 3539   8.700 -737.807  0.4000
1915 6 3539 3540   8.700 -737.807  0.4000
1916 6 3540 3541   8.700 -737.807  0.4000
1917 6 3541 3542   8.700 -737.807  0.4000
1918 6 3542 3543   8.700 -737.807  0.4000
1919 6 3543 363   8.700 -737.807  0.4000
1920 4 364 3547   5.200 -17.194  0.4000
1924 4 3547 3551   5.200 -17.194  0.4000
1928 4 3551 3555   5.200 -17.194  0.4000
1932 4 3555 365   5.200 -17.194  0.4000
1934 4 310 3561   5.200 -29.184  0.4000
1939 4 3561 366   5.200 -29.184  0.4000
1944 4 310 361   4.200 -41.301  0.4000
1948 4 131 3572   5.200  15.457  0.4000
1952 4 3572 367   5.200  15.457  0.4000
1953 6 131 368   7.700 -188.122  0.4000
1954 4 299 369   7.200 -41.348  0.4000
1957 4 299 3578   7.200 -335.766  0.4000
1961 4 3578 370   7.200 -335.766  0.4000
1963 4 333 371   7.200 -85.514  0.4000
1970 4 192 239   4.700 -43.586  0.4000
1971 4 239 3589   6.200  10.059  0.4000
1975 6 3589 3590   6.200  10.059  0.4000
1976 6 3590 3591   6.200  10.059  0.4000
1977 6 3591 3592   6.200  10.059  0.4000
1978 4 3592 372   6.200  10.059  0.4000
1979 6 222 353   8.700 -205.029  0.4000
1980 4 340 345  23.700 -638.806  0.4000
1981 4 340 3593  23.200 -120.699  0.4000
1982 4 3593 356  12.200   6.360  0.4000
1983 4 345 3593  19.700 127.059  0.4000
1986 4 126 267   7.200  56.189  0.4000
1987 4 267 3599   5.200  11.341  0.4000
1991 4 3599 266   5.200  11.341  0.4000
1993 4 230 374   7.200  -1.541  0.4000
1997 4 316 3604   7.200 -71.238  0.4000
1998 6 3604 375   7.200 -71.238  0.4000
1999 4 376 377   4.200   6.760  0.4000
2003 4 376 3611   6.700 -18.076  0.4000
2007 4 3611 378   6.700 -18.076  0.4000
2008 4 376 379   4.200  11.315  0.4000
2010 4 333 380  10.200 104.265  0.4000
2012 4 334 3618   6.200 -140.544  0.4000
2017 4 3618 381   6.200 -140.544  0.4000
2018 4 334 300   7.200 236.803  0.4000
2020 4 192 3620   4.200   5.337  0.4000
2021 6 3620 3621   4.200   5.337  0.4000
2022 6 3621 3622   4.200   5.337  0.4000
2023 4 3622 382   4.200   5.337  0.4000
2028 4 193 383   6.700 -76.879  0.4000
2034 4 384 193   6.200  54.507  0.4000
2035 4 170 3635   4.200   3.945  0.4000
2039 4 3635 383   4.200   3.945  0.4000
2040 4 338 3639   5.700  45.650  0.4000
2044 4 3639 386   5.700  45.650  0.4000
2047 4 265 3641   7.200 -326.170  0.4000
2048 6 3641 387   7.200 -326.170  0.4000
2049 4 388 160   6.200 -51.842  0.4000
2053 4 245 389   6.700 -25.819  0.4000
2056 4 245 390  16.200 -81.589  0.4000
2060 6 140 3649   9.200 -366.270  0.4000
2061 6 3649 3650   9.200 -366.270  0.4000
2062 4 3650 391   9.200 -366.270  0.4000
2063 4 392 349   4.200  13.392  0.4000
2067 4 368 3657   6.700 -16.297  0.4000
2071 4 3657 3658   6.700 -16.297  0.4000
2072 6 3658 3659   6.700 -16.297  0.4000
2073 6 3659 3660   6.700 -16.297  0.4000
2074 6 3660 3661   6.700 -16.297  0.4000
2075 6 3661 3662   6.700 -16.297  0.4000
2076 6 3662 3663   6.700 -16.297  0.4000
2077 6 3663 393   6.700 -16.297  0.4000
2078 6 368 3664   7.200 -171.824  0.4000
2079 6 3664 3665   7.200 -171.824  0.4000
2080 6 3665 3666   7.200 -171.824  0.4000
2081 6 3666 3667   7.200 -171.824  0.4000
2082 6 3667 3668   7.200 -171.824  0.4000
2083 6 3668 3669   7.200 -171.824  0.4000
2084 6 3669 3670   7.200 -171.824  0.4000
2085 6 3670 3671   7.200 -171.824  0.4000
2086 6 3671 3672   7.200 -171.824  0.4000
2087 6 3672 3673   7.200 -171.824  0.4000
2088 6 3673 3674   7.200 -171.824  0.4000
2089 6 3674 3675   7.200 -171.824  0.4000
2090 6 3675 3676   7.200 -171.824  0.4000
2091 6 3676 3677   7.200 -171.824  0.4000
2092 6 3677 3678   7.200 -171.824  0.4000
2093 6 3678 3679   7.200 -171.824  0.4000
2094 4 3679 394   7.200 -171.824  0.4000
2095 6 300 3680   9.700 -795.645  0.4000
2096 6 3680 3681   9.700 -795.645  0.4000
2097 6 3681 395   9.700 -795.645  0.4000
2098 4 300 396  10.200 -188.895  0.4000
2100 6 302 3683   4.200  20.542  0.4000
2101 6 3683 3684   4.200  20.542  0.4000
2102 6 3684 3685   4.200  20.542  0.4000
2103 6 3685 3686   4.200  20.542  0.4000
2104 6 3686 3687   4.200  20.542  0.4000
2105 6 3687 259   4.200  20.542  0.4000
2106 4 312 397  10.200 140.041  0.4000
2110 6 312 3691  13.200 -2601.156  0.4000
2111 6 3691 398  13.200 -2601.156  0.4000
2112 4 93 3692   4.200 -32.845  0.4000
2113 6 3692 3693   4.200 -32.845  0.4000
2114 6 3693 399   4.200 -32.845  0.4000
2115 4 93 383   6.200 -65.294  0.4000
2119 4 348 400  20.200 432.520  0.4000
2120 4 348 401  12.200 -155.558  0.4000
2123 4 3702 3701   7.200  -0.574  0.4000
2126 4 3701 141   7.200  -0.574  0.4000
2128 4 3702 311   7.200   0.574  0.4000
2129 4 252 402   9.200 -975.436  0.4000
2131 4 141 292   6.700 -32.935  0.4000
2134 4 140 403   6.700 477.212  0.4000
2137 6 140 3708   6.700 -81.302  0.4000
2138 6 3708 3709   6.700 -81.302  0.4000
2139 6 3709 3710   6.700 -81.302  0.4000
2140 6 3710 3711   6.700 -81.302  0.4000
2141 6 3711 3712   6.700 -81.302  0.4000
2142 6 3712 3713   6.700 -81.302  0.4000
2143 4 3713 3714   6.700 -81.302  0.4000
2144 6 3714 3715   6.700 -81.302  0.4000
2145 6 3715 3716   6.700 -81.302  0.4000
2146 6 3716 3717   6.700 -81.302  0.4000
2147 4 3717 3719   6.700 -81.302  0.4000
2149 6 3719 3720   6.700 -81.302  0.4000
2150 6 3720 3721   6.700 -81.302  0.4000
2151 4 3721 404   6.700 -81.302  0.4000
2152 4 149 332   6.200 116.500  0.4000
2157 4 320 78   9.200 -898.005  0.4000
2158 4 78 405  11.700 331.292  0.4000
2159 4 298 336   7.200  44.849  0.4000
2161 6 336 3727   6.700   2.615  0.4000
2162 6 3727 3728   6.700   2.615  0.4000
2163 6 3728 3729   6.700   2.615  0.4000
2164 4 3729 3733   6.700   2.615  0.4000
2168 4 3733 407   6.700   2.615  0.4000
2172 4 408 144   7.200 108.713  0.4000
2173 6 144 380  27.200 -10014.578  0.4000
2174 4 323 405   8.200 -239.302  0.4000
2179 4 323 237   9.200 172.984  0.4000
2181 4 93 3744   6.700 -116.370  0.4000
2184 6 3744 3745   6.700 -116.370  0.4000
2185 6 3745 3746   6.700 -116.370  0.4000
2186 6 3746 3747   6.700 -116.370  0.4000
2187 6 3747 3748   6.700 -116.370  0.4000
2188 6 3748 3749   6.700 -116.370  0.4000
2189 6 3749 409   6.700 -116.370  0.4000
2190 4 195 167   9.200 -74.734  0.4000
2194 6 195 3753  21.200 -5734.804  0.4000
2195 6 3753 410  21.200 -5734.804  0.4000
2197 4 3754 3757   7.200 -256.061  0.4000
2200 6 3757 411   7.200 -256.061  0.4000
2201 4 326 3761   9.200 462.943  0.4000
2205 4 3761 4572   9.200 462.943  0.4000
2206 4 200 413   6.200 -396.239  0.4000
2207 4 413 3765   5.700 -98.449  0.4000
2211 6 3765 386   5.700 -98.449  0.4000
2212 4 413 3768   7.200 -297.790  0.4000
2215 6 3768 3769   7.200 -297.790  0.4000
2216 4 3769 3770   7.200 -297.790  0.4000
2217 6 3770 3771   7.200 -297.790  0.4000
2218 4 3771 414   7.200 -297.790  0.4000
2221 4 226 415   6.200   6.403  0.4000
2225 4 226 3777   7.200 -34.473  0.4000
2226 6 3777 3778   7.200 -34.473  0.4000
2227 6 3778 3779   7.200 -34.473  0.4000
2228 6 3779 416   7.200 -34.473  0.4000
2231 6 3781 3782   7.200 -226.521  0.4000
2232 6 3782 3783   7.200 -226.521  0.4000
2233 4 3783 3784   7.200 -226.521  0.4000
2234 6 3784 3785   7.200 -226.521  0.4000
2235 6 3785 3786   7.200 -226.521  0.4000
2236 6 3786 3787   7.200 -226.521  0.4000
2237 6 3787 3788   7.200 -226.521  0.4000
2238 6 3788 3789   7.200 -226.521  0.4000
2239 4 3789 3793   7.200 -226.521  0.4000
2243 4 3793 417   7.200 -226.521  0.4000
2249 4 418 11648   7.200 -111.885  0.4000
2252 4 126 419   4.700   2.632  0.4000
2261 4 3808 3812   7.200 110.217  0.4000
2265 4 3812 420   7.200 110.217  0.4000
2266 4 207 3816   5.700  48.382  0.4000
2273 4 361 3816   5.700 -48.382  0.4000
2274 6 207 3820   9.200 -44.042  0.4000
2275 4 3820 421   9.200 -44.042  0.4000
2280 4 292 3827   5.200 -70.427  0.4000
2283 6 3827 422   5.200 -70.427  0.4000
2284 4 379 423   4.700   5.616  0.4000
2285 4 119 3831  15.700 2013.189  0.4000
2289 4 3831 3835  15.700 2013.189  0.4000
2293 4 3835 424  15.700 2013.189  0.4000
2296 4 119 3841  10.700 414.740  0.4000
2300 4 3841 425  10.700 414.740  0.4000
2303 6 326 3844   9.700 -459.625  0.4000
2304 6 3844 3845   9.700 -459.625  0.4000
2305 6 3845 426   9.700 -459.625  0.4000
2306 6 200 3846   5.200 -125.166  0.4000
2307 6 3846 3847   5.200 -125.166  0.4000
2308 6 3847 3848   5.200 -125.166  0.4000
2309 6 3848 3849   5.200 -125.166  0.4000
2310 6 3849 427   5.200 -125.166  0.4000
2312 4 225 428   5.200   4.225  0.4000
2313 4 126 429   8.200 -68.491  0.4000
2316 4 268 430   6.200  20.249  0.4000
2322 4 315 3862   5.200  -2.212  0.4000
2327 4 3862 431   5.200  -2.212  0.4000
2329 4 332 3867   7.200 -72.619  0.4000
2333 4 3867 3870   7.200 -72.619  0.4000
2336 6 3870 3871   7.200 -72.619  0.4000
2337 4 3871 432   7.200 -72.619  0.4000
2339 4 379 433   5.200   5.700  0.4000
2340 4 423 3873   6.700   5.350  0.4000
2341 6 3873 3874   6.700   5.350  0.4000
2342 6 3874 3875   6.700   5.350  0.4000
2343 6 3875 3876   6.700   5.350  0.4000
2344 6 3876 3877   6.700   5.350  0.4000
2345 4 3877 434   6.700   5.350  0.4000
2347 4 423 433   5.700   0.266  0.4000
2348 4 168 518   4.200   4.771  0.4000
2349 6 168 3879  11.200 -715.308  0.4000
2350 6 3879 3880  11.200 -715.308  0.4000
2351 6 3880 3881  11.200 -715.308  0.4000
2352 6 3881 437  11.200 -715.308  0.4000
2353 4 337 3885   5.200 103.634  0.4000
2357 6 3885 438   5.200 103.634  0.4000
2358 4 337 373   7.200 -130.281  0.4000
2363 6 327 3890  16.700 -768.071  0.4000
2364 6 3890 3891  16.700 -768.071  0.4000
2365 6 3891 3892  16.700 -768.071  0.4000
2366 6 3892 3893  16.700 -768.071  0.4000
2367 6 3893 439  16.700 -768.071  0.4000
2368 4 344 440   4.200  -0.155  0.4000
2370 4 344 441   9.200   2.361  0.4000
2371 4 442 3899   9.200  -0.135  0.4000
2377 4 443 3899   9.200   0.135  0.4000
2378 4 442 509   6.200  -0.529  0.4000
2380 4 442 4246   7.200   0.664  0.4000
2381 4 356 441   7.700  -2.741  0.4000
2382 4 11939 3905  25.700 2266.749  0.4000
2385 4 3905 446  25.700 2266.749  0.4000
2388 4 101 401   6.200 108.002  0.4000
2390 4 101 3910   7.200 -180.590  0.4000
2392 6 3910 3911   7.200 -180.590  0.4000
2393 6 3911 447   7.200 -180.590  0.4000
2394 4 266 448   7.200  28.074  0.4000
2396 4 449 450  10.700 271.150  0.4000
2399 4 449 270   8.200 -149.089  0.4000
2402 4 449 311   8.200 -122.061  0.4000
2406 4 451 452   5.700 -23.018  0.4000
2411 4 406 3927   5.200 -42.513  0.4000
2415 6 3927 3928   5.200 -42.513  0.4000
2416 6 3928 3929   5.200 -42.513  0.4000
2417 6 3929 3930   5.200 -42.513  0.4000
2418 6 3930 3931   5.200 -42.513  0.4000
2419 6 3931 3932   5.200 -42.513  0.4000
2420 6 3932 3933   5.200 -42.513  0.4000
2421 6 3933 3934   5.200 -42.513  0.4000
2422 6 3934 3935   5.200 -42.513  0.4000
2423 6 3935 3936   5.200 -42.513  0.4000
2424 6 3936 3937   5.200 -42.513  0.4000
2425 6 3937 3938   5.200 -42.513  0.4000
2426 6 3938 3939   5.200 -42.513  0.4000
2427 4 3939 453   5.200 -42.513  0.4000
2433 6 406 3945  14.200 -1062.416  0.4000
2434 6 3945 3946  14.200 -1062.416  0.4000
2435 6 3946 3947  14.200 -1062.416  0.4000
2436 6 3947 454  14.200 -1062.416  0.4000
2437 6 380 3948  27.700 -9910.313  0.4000
2438 6 3948 3949  27.700 -9910.313  0.4000
2439 6 3949 455  27.700 -9910.313  0.4000
2440 6 237 3950   9.200  58.676  0.4000
2441 6 3950 456   9.200  58.676  0.4000
2442 4 396 3953   6.200 -59.966  0.4000
2445 6 3953 3954   6.200 -59.966  0.4000
2446 6 3954 3955   6.200 -59.966  0.4000
2447 6 3955 3956   6.200 -59.966  0.4000
2448 6 3956 3957   6.200 -59.966  0.4000
2449 4 3957 457   6.200 -59.966  0.4000
2452 6 167 382   8.200 -60.501  0.4000
2453 4 384 458   5.200  -6.611  0.4000
2458 4 459 460   6.700  17.876  0.4000
2463 4 430 375   6.200 -91.636  0.4000
2464 4 375 461   7.200 -162.874  0.4000
2469 4 462 319   7.700 116.855  0.4000
2470 6 319 463  13.700 -3058.794  0.4000
2471 4 351 3975   7.200 -83.737  0.4000
2475 6 3975 3976   7.200 -83.737  0.4000
2476 6 3976 3977   7.200 -83.737  0.4000
2477 6 3977 3978   7.200 -83.737  0.4000
2478 6 3978 3979   7.200 -83.737  0.4000
2479 4 3979 464   7.200 -83.737  0.4000
2484 4 396 3986   7.200 -128.929  0.4000
2487 6 3986 3987   7.200 -128.929  0.4000
2488 6 3987 3988   7.200 -128.929  0.4000
2489 6 3988 3989   7.200 -128.929  0.4000
2490 6 3989 3990   7.200 -128.929  0.4000
2491 6 3990 3991   7.200 -128.929  0.4000
2492 4 3991 457   7.200 -128.929  0.4000
2493 6 353 3992   8.200 -309.160  0.4000
2494 6 3992 352   8.200 -309.160  0.4000
2497 6 386 3994   5.700 -52.799  0.4000
2498 6 3994 3995   5.700 -52.799  0.4000
2500 4 466 3995   5.700  52.799  0.4000
2501 4 384 415  12.200 -47.896  0.4000
2503 6 338 3998  14.200 -2404.209  0.4000
2504 6 3998 3999  14.200 -2404.209  0.4000
2505 6 3999 4000  14.200 -2404.209  0.4000
2506 6 4000 467  14.200 -2404.209  0.4000
2507 4 203 4004  10.200 1078.714  0.4000
2511 4 4004 468  10.200 1078.714  0.4000
2514 6 203 4007  22.200 2309.212  0.4000
2515 6 4007 4008  22.200 2309.212  0.4000
2516 6 4008 4009  22.200 2309.212  0.4000
2517 6 4009 4010  22.200 2309.212  0.4000
2518 6 4010 4011  22.200 2309.212  0.4000
2519 6 4011 4012  22.200 2309.212  0.4000
2520 4 4012 4016  22.200 2309.212  0.4000
2524 4 4016 4018  22.200 2309.212  0.4000
2526 6 4018 4019  22.200 2309.212  0.4000
2527 6 4019 4020  22.200 2309.212  0.4000
2528 4 4020 4022  22.200 2309.212  0.4000
2530 6 4022 4023  22.200 2309.212  0.4000
2531 6 4023 469  22.200 2309.212  0.4000
2532 6 373 4024   7.200 -130.281  0.4000
2533 6 4024 4025   7.200 -130.281  0.4000
2534 6 4025 4026   7.200 -130.281  0.4000
2535 6 4026 4027   7.200 -130.281  0.4000
2536 4 4027 4028   7.200 -130.281  0.4000
2537 6 4028 470   7.200 -130.281  0.4000
2538 4 11648 430   7.200 -111.885  0.4000
2541 4 389 431   8.200 -26.111  0.4000
2544 4 389 471   7.200   0.292  0.4000
2548 4 401 4203   6.200 -47.557  0.4000
2550 4 450 4041   7.200 297.349  0.4000
2554 4 4041 473   7.200 297.349  0.4000
2556 4 450 4046   6.700 -26.199  0.4000
2560 4 4046 288   6.700 -26.199  0.4000
2563 4 266 4052   7.200  -6.515  0.4000
2567 4 4052 4058   7.200  -6.515  0.4000
2573 4 4058 278   7.200  -6.515  0.4000
2576 4 9 4064   6.200  -9.430  0.4000
2580 4 4064 4068   6.200  -9.430  0.4000
2584 4 4068 474   6.200  -9.430  0.4000
2589 4 9 422   5.200 -14.732  0.4000
2591 4 367 4078   6.700  57.361  0.4000
2596 4 4078 391   6.700  57.361  0.4000
2598 4 367 4080   6.200 -41.904  0.4000
2599 6 4080 4081   6.200 -41.904  0.4000
2600 6 4081 4082   6.200 -41.904  0.4000
2601 6 4082 475   6.200 -41.904  0.4000
2602 6 405 4083   7.200  91.990  0.4000
2603 6 4083 4084   7.200  91.990  0.4000
2604 6 4084 4085   7.200  91.990  0.4000
2605 6 4085 4086   7.200  91.990  0.4000
2606 4 4086 4092   7.200  91.990  0.4000
2612 4 4092 476   7.200  91.990  0.4000
2615 4 117 4095   5.200  -0.796  0.4000
2616 6 4095 4096   5.200  -0.796  0.4000
2619 4 477 4096   5.200   0.796  0.4000
2620 4 117 369   8.700 -51.282  0.4000
2621 4 408 4103   6.200 -68.446  0.4000
2626 4 4103 4108   6.200 -68.446  0.4000
2630 4 408 301   6.200 -40.267  0.4000
2633 4 4108 214   6.200 -68.446  0.4000
2638 4 355 4117   6.200 -99.406  0.4000
2643 4 4117 460   6.200 -99.406  0.4000
2646 4 355 478   6.200 168.016  0.4000
2647 4 358 4123  13.200  -6.213  0.4000
2651 4 4123 4127  13.200  -6.213  0.4000
2655 4 4127 841  13.200  -6.213  0.4000
2656 4 358 480   8.200  -2.810  0.4000
2660 6 481 4131   7.200  82.362  0.4000
2661 4 4131 4134   7.200  82.362  0.4000
2664 6 4134 4135   7.200  82.362  0.4000
2665 6 4135 4136   7.200  82.362  0.4000
2666 6 4136 4137   7.200  82.362  0.4000
2667 6 4137 482   7.200  82.362  0.4000
2668 4 481 483   9.200 -54.725  0.4000
2672 4 481 4646   4.700 -27.637  0.4000
2675 6 350 4143   8.200 -360.252  0.4000
2676 4 4143 291   8.200 -360.252  0.4000
2678 4 350 4146   8.700  -6.460  0.4000
